stay,0.0,0.0
might,0.0,0.0
delta,0.0,0.0
taking,0.0,0.0
fee,0.0,0.0
far,0.0,0.0
theres,0.0,0.0
pass,0.0,0.0
weve,0.0,0.0
card,0.0,0.0
once,0.0,0.0
changed,0.0,0.0
southwestair,0.0,0.0
direct,0.0,0.0
earlier,0.0,0.0
around,0.0,0.0
denver,0.0,0.0
dallas,0.0,0.0
went,0.0,0.0
together,0.0,0.0
policy,0.0,0.0
return,0.0,0.0
looking,0.0,0.0
name,0.0,0.0
youve,0.0,0.0
guess,0.0,0.0
both,0.0,0.0
little,0.0,0.0
bos,0.0,0.0
doing,0.0,0.0
year,0.0,0.0
oh,0.0,0.0
link,0.0,0.0
appreciate,0.0,0.0
pls,0.0,0.0
tweet,0.0,0.0
thing,0.0,0.0
him,0.0,0.0
those,0.0,0.0
charlotte,0.0,0.0
row,0.0,0.0
scheduled,0.0,0.0
destination,0.0,0.0
houston,0.0,0.0
ok,0.0,0.0
hey,0.0,0.0
lose,0.0,0.0
away,0.0,0.0
communication,0.0,0.0
nyc,0.0,0.0
heard,0.0,0.0
american,0.0,0.0
chicago,0.0,0.0
lot,0.0,0.0
checkin,0.0,0.0
nd,0.0,0.0
information,0.0,0.0
arrived,0.0,0.0
add,0.0,0.0
thx,0.0,0.0
using,0.0,0.0
believe,0.0,0.0
cost,0.0,0.0
airways,0.0,0.0
member,0.0,0.0
twitter,0.0,0.0
makes,0.0,0.0
options,0.0,0.0
philly,0.0,0.0
k,0.0,0.0
offer,0.0,0.0
hard,0.0,0.0
feel,0.0,0.0
things,0.0,0.0
changes,0.0,0.0
may,0.0,0.0
such,0.0,0.0
attendants,0.0,0.0
plus,0.0,0.0
southwest,0.0,0.0
loyal,0.0,0.0
show,0.0,0.0
automated,0.0,0.0
reply,0.0,0.0
coming,0.0,0.0
th,0.0,0.0
expect,0.0,0.0
phx,0.0,0.0
big,0.0,0.0
usair,0.0,0.0
pick,0.0,0.0
these,0.0,0.0
job,0.0,0.0
san,0.0,0.0
thru,0.0,0.0
idea,0.0,0.0
terminal,0.0,0.0
used,0.0,0.0
assistance,0.0,0.0
start,0.0,0.0
kids,0.0,0.0
process,0.0,0.0
mean,0.0,0.0
yall,0.0,0.0
iah,0.0,0.0
theyre,0.0,0.0
looks,0.0,0.0
reflight,0.0,0.0
lga,0.0,0.0
miami,0.0,0.0
during,0.0,0.0
end,0.0,0.0
dc,0.0,0.0
fll,0.0,0.0
friend,0.0,0.0
request,0.0,0.0
years,0.0,0.0
buy,0.0,0.0
iad,0.0,0.0
case,0.0,0.0
life,0.0,0.0
cool,0.0,0.0
standby,0.0,0.0
thought,0.0,0.0
