main,tp,fn,fp,tn,accuracy,precision,recall
6000/10,7457,1611,493,5038,0.8558805397629975,0.9379874213836478,0.8223423026025585
6000/10,8770,298,40,5491,0.9768477292965272,0.9954597048808173,0.9671371857079841
6000/10,8799,269,43,5488,0.9786286731967943,0.9951368468672246,0.9703352448169387
6000/10,8798,270,41,5490,0.9786971710391122,0.9953614662292114,0.97022496691663
